@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute lpx numeric
@attribute lpy numeric
@attribute lpz numeric
@attribute lrx numeric
@attribute lry numeric
@attribute lrz numeric
@attribute lrw numeric
@attribute rpx numeric
@attribute rpy numeric
@attribute rpz numeric
@attribute rrx numeric
@attribute rry numeric
@attribute rrz numeric
@attribute rrw numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 {0,1,2,3,4,5}
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 {0,1,2,3,4,5}

@data
4723,'2020/05/05 21:29:56:365',30,-0.111316,0.889323,0.270407,0.006003,-0.014104,0.204558,-0.978734,0.405055,0.620043,-0.248329,-0.070457,-0.281032,-0.535939,-0.792986,?,0,?,?,?,?
4724,'2020/05/05 21:29:56:381',30,-0.135046,0.889417,0.273864,0.007754,0.002926,0.209346,-0.977807,0.405055,0.620043,-0.248329,-0.070457,-0.281032,-0.535939,-0.792986,?,0,?,?,?,?
4725,'2020/05/05 21:29:56:393',30,-0.157828,0.889174,0.27472,0.007552,0.014135,0.212667,-0.976994,0.405055,0.620044,-0.248329,-0.070457,-0.281032,-0.535942,-0.792984,?,0,?,?,?,?
4726,'2020/05/05 21:29:56:408',30,-0.179917,0.888381,0.27592,0.004805,0.02264,0.220228,-0.975174,0.405055,0.620043,-0.248329,-0.07046,-0.281031,-0.535936,-0.792988,?,0,?,?,?,?
4727,'2020/05/05 21:29:56:420',30,-0.202073,0.88812,0.276771,0.003253,0.031307,0.228766,-0.972972,0.405055,0.620043,-0.248329,-0.070459,-0.281033,-0.535938,-0.792986,?,0,?,?,?,?
4728,'2020/05/05 21:29:56:436',30,-0.224783,0.88892,0.276554,0.002781,0.041518,0.238754,-0.970188,0.405055,0.620044,-0.248329,-0.070455,-0.281032,-0.535944,-0.792982,?,0,?,?,?,?
4729,'2020/05/05 21:29:56:448',30,-0.248316,0.889547,0.275698,0.000494,0.055391,0.248018,-0.96717,0.405055,0.620045,-0.248329,-0.070453,-0.281031,-0.53595,-0.792979,?,0,?,?,?,?
4730,'2020/05/05 21:29:56:463',30,-0.272455,0.890425,0.273906,-0.002326,0.073008,0.255418,-0.964068,0.405054,0.620045,-0.248329,-0.070455,-0.281029,-0.535955,-0.792976,?,0,?,?,?,?
4731,'2020/05/05 21:29:56:476',30,-0.296439,0.891408,0.271675,-0.005389,0.092202,0.259762,-0.961246,0.405055,0.620044,-0.248329,-0.070463,-0.281027,-0.535952,-0.792978,?,0,?,?,?,?
4732,'2020/05/05 21:29:56:492',30,-0.319934,0.892204,0.268288,-0.009171,0.112381,0.258598,-0.959382,0.405055,0.620043,-0.248329,-0.070464,-0.281028,-0.535944,-0.792983,?,0,?,?,?,?
4733,'2020/05/05 21:29:56:503',30,-0.342453,0.892733,0.264277,-0.013353,0.131478,0.254042,-0.958122,0.405055,0.620041,-0.248329,-0.070461,-0.28103,-0.535926,-0.792995,?,0,?,?,?,?
4734,'2020/05/05 21:29:56:519',30,-0.363598,0.892958,0.259535,-0.018627,0.148598,0.246705,-0.957449,0.405055,0.620041,-0.248329,-0.070462,-0.281029,-0.535929,-0.792993,?,0,?,?,?,?
4735,'2020/05/05 21:29:56:532',30,-0.384097,0.893474,0.254614,-0.022588,0.164691,0.242182,-0.955884,0.405055,0.620039,-0.248329,-0.070471,-0.281023,-0.535926,-0.792996,?,0,?,?,?,?
4736,'2020/05/05 21:29:56:547',30,-0.40397,0.894266,0.249401,-0.026053,0.179592,0.240997,-0.953409,0.405055,0.620042,-0.248329,-0.070464,-0.281028,-0.535941,-0.792985,?,0,?,?,?,?
4737,'2020/05/05 21:29:56:560',30,-0.422688,0.895379,0.243473,-0.028666,0.193146,0.240712,-0.950752,0.405055,0.620043,-0.248329,-0.070465,-0.281028,-0.535951,-0.792978,?,0,?,?,?,?
4738,'2020/05/05 21:29:56:575',30,-0.439988,0.896188,0.237094,-0.031597,0.206661,0.238426,-0.948391,0.405055,0.620044,-0.248329,-0.070463,-0.281027,-0.535952,-0.792978,?,0,?,?,?,?
4739,'2020/05/05 21:29:56:586',30,-0.456611,0.896387,0.230866,-0.035823,0.218392,0.235272,-0.946398,0.405055,0.620043,-0.248329,-0.07046,-0.281027,-0.535946,-0.792982,?,0,?,?,?,?
4740,'2020/05/05 21:29:56:603',30,-0.472078,0.896489,0.224351,-0.03935,0.228979,0.229235,-0.945236,0.405055,0.620043,-0.248329,-0.070462,-0.281028,-0.535944,-0.792983,?,0,?,?,?,?
4741,'2020/05/05 21:29:56:617',30,-0.487448,0.896615,0.217713,-0.042588,0.240634,0.222765,-0.943746,0.405055,0.620042,-0.24833,-0.070464,-0.28103,-0.535938,-0.792986,?,0,?,?,?,?
4742,'2020/05/05 21:29:56:631',30,-0.501378,0.896395,0.210617,-0.046305,0.251934,0.213022,-0.942872,0.405055,0.620044,-0.248329,-0.070455,-0.281031,-0.535941,-0.792984,?,0,?,?,?,?
4743,'2020/05/05 21:29:56:643',30,-0.514956,0.896429,0.203765,-0.049247,0.262744,0.203303,-0.941918,0.405055,0.620044,-0.248329,-0.070455,-0.281032,-0.535944,-0.792982,?,0,?,?,?,?
4744,'2020/05/05 21:29:56:659',30,-0.529087,0.897025,0.197135,-0.051066,0.274174,0.197569,-0.93978,0.405054,0.620045,-0.248329,-0.070455,-0.281028,-0.53595,-0.79298,?,0,?,?,?,?
4745,'2020/05/05 21:29:56:671',30,-0.542508,0.899059,0.190195,-0.050753,0.286548,0.199669,-0.935653,0.405054,0.620046,-0.248329,-0.070453,-0.281027,-0.535963,-0.792972,?,0,?,?,?,?
4746,'2020/05/05 21:29:56:686',30,-0.556378,0.901104,0.182491,-0.053838,0.29923,0.20805,-0.929665,0.405055,0.620048,-0.24833,-0.070455,-0.281037,-0.535969,-0.792964,?,0,?,?,?,?
4747,'2020/05/05 21:29:56:700',30,-0.569234,0.902669,0.174612,-0.059864,0.310223,0.214357,-0.924245,0.405054,0.620049,-0.248329,-0.070447,-0.28103,-0.535978,-0.792961,?,0,?,?,?,?
4748,'2020/05/05 21:29:56:714',30,-0.581083,0.904577,0.167143,-0.064055,0.321245,0.216332,-0.919728,0.405054,0.620048,-0.248329,-0.070449,-0.281032,-0.535965,-0.792969,?,0,?,?,?,?
4749,'2020/05/05 21:29:56:726',30,-0.592011,0.907244,0.160274,-0.064548,0.332887,0.214621,-0.915946,0.405055,0.620046,-0.24833,-0.070452,-0.281036,-0.535952,-0.792976,?,0,?,?,?,?
4750,'2020/05/05 21:29:56:742',30,-0.602441,0.910398,0.153599,-0.062893,0.346156,0.212136,-0.911712,0.405055,0.620045,-0.248329,-0.070452,-0.281034,-0.535945,-0.792981,?,0,?,?,?,?
4751,'2020/05/05 21:29:56:754',30,-0.612619,0.914505,0.147384,-0.060985,0.36018,0.212398,-0.906332,0.405055,0.620045,-0.248329,-0.070452,-0.281036,-0.535942,-0.792982,?,0,?,?,?,?
4752,'2020/05/05 21:29:56:770',30,-0.621488,0.918473,0.141357,-0.060173,0.372485,0.214609,-0.900876,0.405055,0.620046,-0.248329,-0.070449,-0.281037,-0.535943,-0.792982,?,0,?,?,?,?
4753,'2020/05/05 21:29:56:782',30,-0.628429,0.921323,0.135681,-0.060982,0.382529,0.215038,-0.8965,0.405055,0.620045,-0.248329,-0.070452,-0.281032,-0.535948,-0.79298,?,0,?,?,?,?
4754,'2020/05/05 21:29:56:798',30,-0.633034,0.92282,0.131068,-0.061059,0.389087,0.209751,-0.894923,0.405055,0.620045,-0.248329,-0.070453,-0.281031,-0.53595,-0.792979,?,0,?,?,?,?
4755,'2020/05/05 21:29:56:810',30,-0.635969,0.923802,0.12827,-0.058052,0.392599,0.199865,-0.895851,0.405055,0.620046,-0.248329,-0.070454,-0.281033,-0.535951,-0.792977,?,0,?,?,?,?
4756,'2020/05/05 21:29:56:825',30,-0.638455,0.92453,0.125973,-0.054774,0.395647,0.191154,-0.896618,0.405055,0.620044,-0.248329,-0.070455,-0.281032,-0.535944,-0.792983,?,0,?,?,?,?
4757,'2020/05/05 21:29:56:838',30,-0.638199,0.924186,0.125752,-0.052064,0.393765,0.181786,-0.899551,0.405056,0.620044,-0.24833,-0.070455,-0.28104,-0.535929,-0.79299,?,0,?,?,?,?
4758,'2020/05/05 21:29:56:853',30,-0.637421,0.923277,0.125981,-0.052081,0.388768,0.175906,-0.902887,0.405056,0.620042,-0.24833,-0.070457,-0.281037,-0.535925,-0.792994,?,0,?,?,?,?
4759,'2020/05/05 21:29:56:865',30,-0.637179,0.922314,0.12587,-0.053601,0.383851,0.172496,-0.905555,0.405055,0.620043,-0.24833,-0.070453,-0.281037,-0.535927,-0.792992,?,0,?,?,?,?
4760,'2020/05/05 21:29:56:881',30,-0.633661,0.919582,0.128125,-0.059585,0.371777,0.171913,-0.910317,0.405055,0.620044,-0.248329,-0.070456,-0.281033,-0.535943,-0.792983,?,0,?,?,?,?
4761,'2020/05/05 21:29:56:893',30,-0.632042,0.917798,0.128593,-0.064337,0.365735,0.172341,-0.912358,0.405055,0.620044,-0.248329,-0.070456,-0.281031,-0.535945,-0.792982,?,0,?,?,?,?
4762,'2020/05/05 21:29:56:908',30,-0.630201,0.916378,0.129421,-0.068773,0.360895,0.175032,-0.913449,0.405055,0.620044,-0.248329,-0.070455,-0.281032,-0.535945,-0.792982,?,0,?,?,?,?
4763,'2020/05/05 21:29:56:922',30,-0.628856,0.915999,0.130715,-0.071308,0.357774,0.178815,-0.91375,0.405055,0.620044,-0.248329,-0.070456,-0.281033,-0.535941,-0.792984,?,0,?,?,?,?
4764,'2020/05/05 21:29:56:936',30,-0.627525,0.91601,0.132064,-0.072402,0.355704,0.1815,-0.913943,0.405055,0.620043,-0.248329,-0.070457,-0.281033,-0.535937,-0.792987,?,0,?,?,?,?
4765,'2020/05/05 21:29:56:948',30,-0.625015,0.916278,0.133987,-0.071728,0.354667,0.182657,-0.914168,0.405055,0.620044,-0.24833,-0.070455,-0.281035,-0.53594,-0.792984,?,0,?,?,?,?
4766,'2020/05/05 21:29:56:965',30,-0.622245,0.916697,0.135647,-0.070155,0.355161,0.182207,-0.914188,0.405055,0.620044,-0.248329,-0.070455,-0.281032,-0.535944,-0.792982,?,0,?,?,?,?
4767,'2020/05/05 21:29:56:977',30,-0.619248,0.917147,0.137405,-0.068164,0.356226,0.179869,-0.914387,0.405055,0.620045,-0.248329,-0.070454,-0.281032,-0.535945,-0.792982,?,0,?,?,?,?
4768,'2020/05/05 21:29:56:992',30,-0.614811,0.918147,0.140812,-0.063901,0.356694,0.174484,-0.915555,0.405055,0.620046,-0.248329,-0.070452,-0.281032,-0.535952,-0.792977,?,0,?,?,?,?
4769,'2020/05/05 21:29:57:004',30,-0.610324,0.919102,0.14452,-0.060898,0.355217,0.170424,-0.917097,0.405055,0.620045,-0.248329,-0.070454,-0.281032,-0.535946,-0.792981,?,0,?,?,?,?
4770,'2020/05/05 21:29:57:020',30,-0.605279,0.919804,0.148377,-0.059098,0.352087,0.167552,-0.91895,0.405055,0.620045,-0.248329,-0.070455,-0.281033,-0.535945,-0.792982,?,0,?,?,?,?
4771,'2020/05/05 21:29:57:033',30,-0.598343,0.920236,0.15281,-0.058192,0.34678,0.16752,-0.921029,0.405055,0.620045,-0.248329,-0.070452,-0.281034,-0.535944,-0.792982,?,0,?,?,?,?
4772,'2020/05/05 21:29:57:048',30,-0.591034,0.920446,0.157475,-0.058076,0.340578,0.168407,-0.923186,0.405055,0.620046,-0.24833,-0.07045,-0.28104,-0.535944,-0.792981,?,0,?,?,?,?
4773,'2020/05/05 21:29:57:061',30,-0.582536,0.920142,0.162757,-0.059187,0.33207,0.165973,-0.926649,0.405055,0.620045,-0.248329,-0.070455,-0.281033,-0.535945,-0.792982,?,0,?,?,?,?
4774,'2020/05/05 21:29:57:076',30,-0.573413,0.920118,0.168237,-0.059307,0.323837,0.161996,-0.930252,0.405055,0.620045,-0.248329,-0.070455,-0.281033,-0.535945,-0.792982,?,0,?,?,?,?
4775,'2020/05/05 21:29:57:088',30,-0.564095,0.921126,0.173676,-0.057204,0.317276,0.160089,-0.932971,0.405055,0.620044,-0.248329,-0.070456,-0.281032,-0.535945,-0.792982,?,0,?,?,?,?
4776,'2020/05/05 21:29:57:103',30,-0.554267,0.922705,0.179331,-0.054633,0.309904,0.160286,-0.935566,0.405055,0.620045,-0.248329,-0.070455,-0.281032,-0.535945,-0.792981,?,0,?,?,?,?
4777,'2020/05/05 21:29:57:117',30,-0.542722,0.923711,0.184542,-0.053119,0.300425,0.16247,-0.938364,0.405055,0.620044,-0.248329,-0.070456,-0.281033,-0.535943,-0.792983,?,0,?,?,?,?
4778,'2020/05/05 21:29:57:132',30,-0.530393,0.924973,0.190023,-0.052169,0.28871,0.166055,-0.941462,0.405055,0.620043,-0.248329,-0.070457,-0.281032,-0.535937,-0.792987,?,0,?,?,?,?
4779,'2020/05/05 21:29:57:144',30,-0.517969,0.927054,0.195891,-0.050235,0.276836,0.168544,-0.944686,0.405055,0.620044,-0.248329,-0.070456,-0.281033,-0.535939,-0.792986,?,0,?,?,?,?
4780,'2020/05/05 21:29:57:159',30,-0.506107,0.929921,0.201924,-0.046733,0.266322,0.170442,-0.947543,0.405055,0.620044,-0.248329,-0.070455,-0.281032,-0.535943,-0.792983,?,0,?,?,?,?
4781,'2020/05/05 21:29:57:172',30,-0.493564,0.93398,0.207908,-0.04097,0.256977,0.173039,-0.949917,0.405055,0.620044,-0.248329,-0.070455,-0.281032,-0.535945,-0.792982,?,0,?,?,?,?
4782,'2020/05/05 21:29:57:187',30,-0.48118,0.937861,0.213433,-0.036197,0.24831,0.175332,-0.951993,0.405055,0.620044,-0.248329,-0.070457,-0.281031,-0.535946,-0.792981,?,0,?,?,?,?
4783,'2020/05/05 21:29:57:200',30,-0.468754,0.941442,0.218683,-0.031847,0.240004,0.177363,-0.9539,0.405055,0.620044,-0.248329,-0.070457,-0.281031,-0.535945,-0.792982,?,0,?,?,?,?
4784,'2020/05/05 21:29:57:214',30,-0.455843,0.944916,0.2235,-0.027846,0.232324,0.180019,-0.955428,0.405055,0.620044,-0.248329,-0.070456,-0.281032,-0.535942,-0.792983,?,0,?,?,?,?
4785,'2020/05/05 21:29:57:227',30,-0.44216,0.947655,0.228023,-0.024912,0.223951,0.181722,-0.957185,0.405055,0.620044,-0.248329,-0.070455,-0.281031,-0.535943,-0.792983,?,0,?,?,?,?
4786,'2020/05/05 21:29:57:243',30,-0.428313,0.949276,0.232494,-0.024197,0.215633,0.180822,-0.959281,0.405055,0.620044,-0.248329,-0.070456,-0.281031,-0.535944,-0.792983,?,0,?,?,?,?
4787,'2020/05/05 21:29:57:256',30,-0.414638,0.950672,0.236938,-0.023499,0.207403,0.178447,-0.961555,0.405055,0.620045,-0.248329,-0.070455,-0.281032,-0.535945,-0.792981,?,0,?,?,?,?
4788,'2020/05/05 21:29:57:270',30,-0.399135,0.951068,0.240692,-0.024669,0.198212,0.174436,-0.964197,0.405055,0.620045,-0.248329,-0.070453,-0.281032,-0.535949,-0.79298,?,0,?,?,?,?
4789,'2020/05/05 21:29:57:283',30,-0.383944,0.951889,0.24457,-0.024394,0.188964,0.170524,-0.966757,0.405055,0.620046,-0.24833,-0.070451,-0.281036,-0.53595,-0.792977,?,0,?,?,?,?
4790,'2020/05/05 21:29:57:298',30,-0.368319,0.952314,0.248101,-0.02459,0.179878,0.165315,-0.969387,0.405055,0.620046,-0.248329,-0.070453,-0.281034,-0.53595,-0.792978,?,0,?,?,?,?
4791,'2020/05/05 21:29:57:311',30,-0.351718,0.951666,0.251025,-0.026607,0.170386,0.159288,-0.972053,0.405055,0.620045,-0.248329,-0.070455,-0.281032,-0.535946,-0.792981,?,0,?,?,?,?
4792,'2020/05/05 21:29:57:326',30,-0.334747,0.950651,0.25396,-0.029564,0.159438,0.154641,-0.974572,0.405055,0.620044,-0.248329,-0.070455,-0.281031,-0.535945,-0.792982,?,0,?,?,?,?
4793,'2020/05/05 21:29:57:339',30,-0.318207,0.950168,0.257116,-0.031345,0.148342,0.150342,-0.976939,0.405055,0.620045,-0.248329,-0.070454,-0.281033,-0.535944,-0.792982,?,0,?,?,?,?
4794,'2020/05/05 21:29:57:354',30,-0.298639,0.948269,0.25934,-0.034541,0.132947,0.148074,-0.979391,0.405055,0.620045,-0.248329,-0.070452,-0.281032,-0.535948,-0.79298,?,0,?,?,?,?
4795,'2020/05/05 21:29:57:366',30,-0.279508,0.947568,0.261923,-0.034718,0.117008,0.147017,-0.981575,0.405055,0.620046,-0.248329,-0.070453,-0.281031,-0.535955,-0.792976,?,0,?,?,?,?
4796,'2020/05/05 21:29:57:383',30,-0.260206,0.9475,0.26427,-0.032593,0.100971,0.14869,-0.983175,0.405054,0.620048,-0.248329,-0.070447,-0.281035,-0.535959,-0.792972,?,0,?,?,?,?
4797,'2020/05/05 21:29:57:394',30,-0.241253,0.947818,0.265959,-0.029286,0.086977,0.153142,-0.983934,0.405055,0.620047,-0.248329,-0.070452,-0.281033,-0.535957,-0.792973,?,0,?,?,?,?
4798,'2020/05/05 21:29:57:411',30,-0.222389,0.947835,0.267025,-0.026917,0.074163,0.15789,-0.9843,0.405055,0.620045,-0.248329,-0.070453,-0.281032,-0.535946,-0.792982,?,0,?,?,?,?
4799,'2020/05/05 21:29:57:422',30,-0.203424,0.947492,0.267715,-0.02513,0.062015,0.159439,-0.984937,0.405055,0.620045,-0.24833,-0.070452,-0.281036,-0.535944,-0.792981,?,0,?,?,?,?
4800,'2020/05/05 21:29:57:439',30,-0.183793,0.94671,0.267985,-0.023387,0.049882,0.155159,-0.986352,0.405055,0.620045,-0.248329,-0.070451,-0.281035,-0.535944,-0.792981,?,0,?,?,?,?
4801,'2020/05/05 21:29:57:451',30,-0.163831,0.946006,0.267894,-0.020795,0.038015,0.147462,-0.988118,0.405055,0.620045,-0.248329,-0.070452,-0.281033,-0.535947,-0.792981,?,0,?,?,?,?
4802,'2020/05/05 21:29:57:465',30,-0.14405,0.945301,0.267294,-0.018681,0.02703,0.13991,-0.989619,0.405055,0.620046,-0.248329,-0.070454,-0.281033,-0.535951,-0.792977,?,0,?,?,?,?
4803,'2020/05/05 21:29:57:479',30,-0.123769,0.944116,0.265846,-0.017903,0.01365,0.133656,-0.990772,0.405055,0.620047,-0.24833,-0.07045,-0.281036,-0.535958,-0.792972,?,0,?,?,?,?
4804,'2020/05/05 21:29:57:494',30,-0.10343,0.9429,0.263884,-0.017424,-0.000648,0.129435,-0.991435,0.405055,0.620046,-0.248329,-0.070455,-0.281032,-0.535954,-0.792976,?,0,?,?,?,?
4805,'2020/05/05 21:29:57:506',30,-0.083727,0.941816,0.261457,-0.017638,-0.01439,0.129521,-0.991315,0.405055,0.620047,-0.24833,-0.070451,-0.281035,-0.53596,-0.792971,?,0,?,?,?,?
4806,'2020/05/05 21:29:57:521',30,-0.064603,0.940939,0.258469,-0.01748,-0.026711,0.132991,-0.990603,0.405054,0.620046,-0.248329,-0.070454,-0.28103,-0.535958,-0.792974,?,0,?,?,?,?
4807,'2020/05/05 21:29:57:535',30,-0.045643,0.94054,0.255446,-0.016256,-0.037816,0.135119,-0.989974,0.405055,0.620046,-0.248329,-0.070451,-0.281033,-0.535951,-0.792978,?,0,?,?,?,?
4808,'2020/05/05 21:29:57:549',30,-0.026124,0.94105,0.251669,-0.013226,-0.049809,0.136192,-0.989341,0.405055,0.620046,-0.248329,-0.070453,-0.281034,-0.53595,-0.792978,?,0,?,?,?,?
4809,'2020/05/05 21:29:57:563',30,-0.006238,0.941879,0.247734,-0.009686,-0.062595,0.135937,-0.988691,0.405054,0.620047,-0.248329,-0.070448,-0.28103,-0.535955,-0.792976,?,0,?,?,?,?
4810,'2020/05/05 21:29:57:578',30,0.013706,0.942865,0.243961,-0.00541,-0.075732,0.135349,-0.987885,0.405055,0.620047,-0.248329,-0.070451,-0.281034,-0.535955,-0.792974,?,0,?,?,?,?
4811,'2020/05/05 21:29:57:590',30,0.034451,0.944553,0.238869,0.000401,-0.091159,0.137366,-0.986317,0.405055,0.620045,-0.248329,-0.070455,-0.281033,-0.535947,-0.79298,?,0,?,?,?,?
4812,'2020/05/05 21:29:57:605',30,0.055131,0.945748,0.233389,0.004583,-0.107621,0.141017,-0.98413,0.405055,0.620044,-0.248329,-0.070456,-0.281031,-0.535945,-0.792982,?,0,?,?,?,?
4813,'2020/05/05 21:29:57:618',30,0.075757,0.946696,0.227998,0.008833,-0.123959,0.142416,-0.981974,0.405055,0.620044,-0.248329,-0.070456,-0.281032,-0.535944,-0.792982,?,0,?,?,?,?
4814,'2020/05/05 21:29:57:633',30,0.096563,0.947606,0.220898,0.014918,-0.140154,0.145675,-0.979241,0.405055,0.620045,-0.248329,-0.070454,-0.281032,-0.535946,-0.792981,?,0,?,?,?,?
4815,'2020/05/05 21:29:57:646',30,0.115877,0.947971,0.213663,0.022096,-0.153106,0.153451,-0.975973,0.405055,0.620046,-0.248329,-0.070455,-0.281032,-0.535954,-0.792976,?,0,?,?,?,?
4816,'2020/05/05 21:29:57:662',30,0.134865,0.947218,0.206071,0.026035,-0.167199,0.162496,-0.972091,0.405055,0.620047,-0.248329,-0.070453,-0.281033,-0.535966,-0.792967,?,0,?,?,?,?
4817,'2020/05/05 21:29:57:673',30,0.153979,0.945043,0.19697,0.026795,-0.184326,0.172183,-0.967295,0.405054,0.620047,-0.248329,-0.070452,-0.281029,-0.535965,-0.79297,?,0,?,?,?,?
4818,'2020/05/05 21:29:57:688',30,0.173143,0.942308,0.187164,0.02528,-0.203241,0.180267,-0.962059,0.405055,0.620045,-0.248329,-0.070457,-0.28103,-0.535954,-0.792976,?,0,?,?,?,?
4819,'2020/05/05 21:29:57:702',30,0.191919,0.940641,0.177019,0.027127,-0.222135,0.186327,-0.956662,0.405055,0.620044,-0.248329,-0.070457,-0.28103,-0.535944,-0.792983,?,0,?,?,?,?
4820,'2020/05/05 21:29:57:716',30,0.209596,0.940565,0.166909,0.033902,-0.238092,0.190921,-0.951689,0.405055,0.620043,-0.248329,-0.070458,-0.281031,-0.53594,-0.792985,?,0,?,?,?,?
4821,'2020/05/05 21:29:57:730',30,0.224967,0.941299,0.157294,0.042591,-0.247878,0.198403,-0.947301,0.405055,0.620043,-0.248329,-0.070457,-0.281033,-0.535937,-0.792987,?,0,?,?,?,?
4822,'2020/05/05 21:29:57:745',30,0.238501,0.942271,0.148133,0.051237,-0.253424,0.209533,-0.942999,0.405055,0.620045,-0.248329,-0.070454,-0.281032,-0.535944,-0.792982,?,0,?,?,?,?
4823,'2020/05/05 21:29:57:757',30,0.251977,0.943023,0.138365,0.057434,-0.260658,0.217847,-0.938777,0.405055,0.620045,-0.248329,-0.070455,-0.281032,-0.535947,-0.792981,?,0,?,?,?,?
4824,'2020/05/05 21:29:57:772',30,0.266313,0.944046,0.127751,0.063392,-0.27118,0.219281,-0.935072,0.405055,0.620045,-0.248329,-0.070456,-0.281033,-0.535949,-0.792979,?,0,?,?,?,?
4825,'2020/05/05 21:29:57:784',30,0.281134,0.945307,0.116359,0.068571,-0.283897,0.214388,-0.932061,0.405054,0.620044,-0.248329,-0.070457,-0.281028,-0.535951,-0.792979,?,0,?,?,?,?
4826,'2020/05/05 21:29:57:800',30,0.295832,0.946475,0.104223,0.071157,-0.297954,0.203557,-0.929906,0.405055,0.620044,-0.248329,-0.070456,-0.281032,-0.535944,-0.792982,?,0,?,?,?,?
4827,'2020/05/05 21:29:57:813',30,0.309707,0.9474,0.091653,0.071498,-0.31235,0.190777,-0.927863,0.405055,0.620044,-0.248329,-0.070455,-0.281031,-0.535943,-0.792983,?,0,?,?,?,?
4828,'2020/05/05 21:29:57:828',30,0.322021,0.948294,0.079493,0.071967,-0.324201,0.181815,-0.925558,0.405055,0.620045,-0.248329,-0.070454,-0.281033,-0.535944,-0.792982,?,0,?,?,?,?
4829,'2020/05/05 21:29:57:841',30,0.333454,0.948929,0.067271,0.072284,-0.33713,0.177178,-0.921806,0.405055,0.620045,-0.248329,-0.070453,-0.281031,-0.53595,-0.792979,?,0,?,?,?,?
4830,'2020/05/05 21:29:57:859',30,0.344723,0.949399,0.055153,0.072253,-0.351181,0.172319,-0.917473,0.405055,0.620046,-0.248329,-0.070456,-0.281031,-0.535957,-0.792974,?,0,?,?,?,?
4831,'2020/05/05 21:29:57:868',30,0.354744,0.950059,0.043354,0.070156,-0.366158,0.166544,-0.912836,0.405055,0.620047,-0.248329,-0.070453,-0.281032,-0.53596,-0.792972,?,0,?,?,?,?
4832,'2020/05/05 21:29:57:884',30,0.364691,0.951486,0.032683,0.06882,-0.37922,0.159796,-0.908802,0.405055,0.620045,-0.24833,-0.070455,-0.281034,-0.535951,-0.792977,?,0,?,?,?,?
4833,'2020/05/05 21:29:57:896',30,0.373832,0.953077,0.022644,0.068389,-0.390147,0.153049,-0.905364,0.405055,0.620045,-0.248329,-0.070455,-0.281031,-0.535953,-0.792977,?,0,?,?,?,?
4834,'2020/05/05 21:29:57:910',30,0.378442,0.954944,0.014548,0.07032,-0.396924,0.151002,-0.90261,0.405054,0.620046,-0.248329,-0.070451,-0.281031,-0.53595,-0.792979,?,0,?,?,?,?
4835,'2020/05/05 21:29:57:924',30,0.383508,0.95623,0.006697,0.074144,-0.404164,0.150763,-0.899124,0.405054,0.620046,-0.248329,-0.07045,-0.281032,-0.535949,-0.79298,?,0,?,?,?,?
4836,'2020/05/05 21:29:57:939',30,0.389341,0.957202,-0.00112,0.077368,-0.41127,0.149784,-0.895788,0.405055,0.620047,-0.248329,-0.070449,-0.281036,-0.535951,-0.792977,?,0,?,?,?,?
4837,'2020/05/05 21:30:01:962',31,-0.454484,1.574105,-0.122017,0.500201,0.343189,0.222997,-0.763081,0.405055,0.620044,-0.248329,-0.070455,-0.281031,-0.535944,-0.792983,?,1,?,?,?,?
4838,'2020/05/05 21:30:01:978',31,-0.454432,1.574188,-0.122137,0.500618,0.343387,0.223476,-0.762578,0.405055,0.620045,-0.248329,-0.070456,-0.281033,-0.535946,-0.792981,?,1,?,?,?,?
4839,'2020/05/05 21:30:01:990',31,-0.454514,1.574208,-0.122269,0.500787,0.344002,0.223384,-0.762217,0.405055,0.620044,-0.248329,-0.070456,-0.281031,-0.535945,-0.792982,?,1,?,?,?,?
4840,'2020/05/05 21:30:02:005',31,-0.454657,1.574198,-0.122378,0.50077,0.344733,0.223091,-0.761983,0.405055,0.620044,-0.248329,-0.070455,-0.281031,-0.535944,-0.792983,?,1,?,?,?,?
4841,'2020/05/05 21:30:02:017',31,-0.454788,1.574175,-0.122432,0.500693,0.345214,0.222644,-0.761947,0.405055,0.620044,-0.248329,-0.070455,-0.281032,-0.535944,-0.792982,?,1,?,?,?,?
4842,'2020/05/05 21:30:02:033',31,-0.45494,1.574132,-0.122467,0.500542,0.345678,0.22202,-0.762018,0.405055,0.620044,-0.248329,-0.070454,-0.281032,-0.535944,-0.792983,?,1,?,?,?,?
4843,'2020/05/05 21:30:02:045',31,-0.455098,1.574068,-0.122465,0.500175,0.34615,0.221546,-0.762183,0.405055,0.620044,-0.248329,-0.070455,-0.281033,-0.535944,-0.792982,?,1,?,?,?,?
4844,'2020/05/05 21:30:02:061',31,-0.455291,1.573955,-0.122401,0.499371,0.346745,0.221319,-0.762506,0.405055,0.620044,-0.248329,-0.070455,-0.281032,-0.535944,-0.792982,?,1,?,?,?,?
4845,'2020/05/05 21:30:02:076',31,-0.455481,1.573801,-0.122256,0.498365,0.347125,0.220971,-0.763092,0.405055,0.620044,-0.248329,-0.070455,-0.281032,-0.535944,-0.792982,?,1,?,?,?,?
